Removed Pin From Net: NetName=GND Pin=C23-1
Removed Pin From Net: NetName=VBUS Pin=C24-2
Removed Pin From Net: NetName=GND Pin=C25-2
Removed Pin From Net: NetName=GND Pin=D4-1
Removed Pin From Net: NetName=VBUS Pin=D4-2
Removed Pin From Net: NetName=USB_UART_N Pin=D4-3
Removed Pin From Net: NetName=USB_UART_P Pin=D4-4
Removed Pin From Net: NetName=LD1 Pin=D6-2
Removed Pin From Net: NetName=LD2 Pin=D7-2
Removed Pin From Net: NetName=LD3 Pin=D8-2
Removed Pin From Net: NetName=LD4 Pin=D9-2
Removed Pin From Net: NetName=LD5 Pin=D10-2
Removed Pin From Net: NetName=GND Pin=R13-2
Removed Pin From Net: NetName=GND Pin=R14-2
Removed Pin From Net: NetName=GND Pin=R15-2
Removed Pin From Net: NetName=GND Pin=R16-2
Removed Pin From Net: NetName=GND Pin=R17-2
Removed Pin From Net: NetName=VBUS Pin=R21-2
Removed Pin From Net: NetName=GND Pin=R22-1
Removed Pin From Net: NetName=RSTb Pin=R23-2
Removed Member From Class: ClassName=PBL44_Sch Member=D4
Removed Member From Class: ClassName=PBL44_Sch Member=R29
Change Component Footprint: Designator=C23 Old Footprint=FP-C0603C-CF-MFG New Footprint=FP-C0805C-DN-MFG
Change Component Footprint: Designator=C25 Old Footprint=FP-C0805C-DN-MFG New Footprint=FP-C0603C-CF-MFG
Change Component Footprint: Designator=R23 Old Footprint=J1-0603 New Footprint=RESC2013X60X35ML10T20
Change Component Comment : Designator=F1 Old Comment=ABLS-12.000MHZ-B4-T New Comment=12MHz
Change Component Comment : Designator=C23 Old Comment=C0603C103K1RACTU New Comment=C0805C470J1GACTU
Change Component Comment : Designator=C25 Old Comment=C0805C470J1GACTU New Comment=C0603C103K1RACTU
Change Component Comment : Designator=P1 Old Comment=Header 2 New Comment=Reset
Change Component Comment : Designator=R23 Old Comment=Res3 New Comment=RC0805FR-073K3L
Change Component Designator: OldDesignator=R8 NewDesignator=R7
Change Component Designator: OldDesignator=R9 NewDesignator=R8
Change Component Designator: OldDesignator=R10 NewDesignator=R9
Change Component Designator: OldDesignator=R11 NewDesignator=R10
Change Component Designator: OldDesignator=R12 NewDesignator=R13
Change Component Designator: OldDesignator=R18 NewDesignator=R20
Change Component Designator: OldDesignator=R20 NewDesignator=R21
Change Component Designator: OldDesignator=R26 NewDesignator=R11
Change Component Designator: OldDesignator=R27 NewDesignator=R25
Change Component Designator: OldDesignator=R28 NewDesignator=R26
Change Component Designator: OldDesignator=R29 NewDesignator=R12
Change Managed Component Library Link : Designator=C23 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=E2D4E95C-0C37-444C-9401-3F1283A89A21 New ItemGUID=7A2623CF-9ADE-4994-BFA3-1E1D95FE9003 Old RevisionGUID=4CCF1DC2-A033-4681-9628-EEB525921AA1 New RevisionGUID=3D818E28-97B4-411D-AB86-6D2D67B2E875
Change Managed Component Library Link : Designator=C25 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=7A2623CF-9ADE-4994-BFA3-1E1D95FE9003 New ItemGUID=E2D4E95C-0C37-444C-9401-3F1283A89A21 Old RevisionGUID=3D818E28-97B4-411D-AB86-6D2D67B2E875 New RevisionGUID=4CCF1DC2-A033-4681-9628-EEB525921AA1
Change Managed Component Library Link : Designator=R23 Old VaultGUID= New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID= New ItemGUID=CF3C0501-104D-4610-BFC3-F54315810403 Old RevisionGUID= New RevisionGUID=95BE92F2-EB43-4488-B4E6-CDC8407E9174
Change component parameters: Designator = "C23" ("C23"); Footprint = "FP-C0603C-CF-MFG"; UniqueID = "\DPDFGTML" ("\DPDFGTML")
Added Pin To Net: NetName=M_CTS/U_RTS Pin=U6-15
Added Pin To Net: NetName=M_CTS/U_RTS Pin=U6-18
Change Net Name : Old Net Name=NetR9_1 New Net Name=NetR8_1
Change Net Name : Old Net Name=NetR9_2 New Net Name=NetR8_2
Change Net Name : Old Net Name=NetR26_1 New Net Name=NetR11_1
Change Net Name : Old Net Name=NetR29_1 New Net Name=NetR12_1
Change Net Name : Old Net Name=PA1 ADC New Net Name=PA1_ADC
Change Net Name : Old Net Name=PA4 New Net Name=PWR_MSR
Change Net Name : Old Net Name=VBUS New Net Name=NetC1_1
Added Pin To Net: NetName=NetC23_1 Pin=C23-1
Added Pin To Net: NetName=NetC23_1 Pin=C24-2
Added Pin To Net: NetName=NetC23_1 Pin=R24-1
Added Pin To Net: NetName=NetC23_1 Pin=U6-6
Added Net: Name=NetC23_1
Added Pin To Net: NetName=NetD6_2 Pin=D6-2
Added Pin To Net: NetName=NetD6_2 Pin=R14-2
Added Net: Name=NetD6_2
Added Pin To Net: NetName=NetD7_2 Pin=D7-2
Added Pin To Net: NetName=NetD7_2 Pin=R15-2
Added Net: Name=NetD7_2
Added Pin To Net: NetName=NetD8_2 Pin=D8-2
Added Pin To Net: NetName=NetD8_2 Pin=R16-2
Added Net: Name=NetD8_2
Added Pin To Net: NetName=NetD9_2 Pin=D9-2
Added Pin To Net: NetName=NetD9_2 Pin=R17-2
Added Net: Name=NetD9_2
Added Pin To Net: NetName=NetD10_2 Pin=D10-2
Added Pin To Net: NetName=NetD10_2 Pin=R18-2
Added Net: Name=NetD10_2
Added Pin To Net: NetName=NetR22_1 Pin=R22-1
Added Pin To Net: NetName=NetR22_1 Pin=R23-2
Added Pin To Net: NetName=NetR22_1 Pin=U6-8
Added Net: Name=NetR22_1
Added Member To Class: ClassName=PBL44_Sch Member=Component D2 SP0503BAHTG
Added Member To Class: ClassName=PBL44_Sch Member=Component R24 Res3
Added Room: Name=PBL44_Sch
